year,month,day,hour_value,minute,weather,temperature,wind_speed,wind_angle,humidity,pressure,visibility,hour_sin,hour_cos,minute_sin,minute_cos,month_sin,month_cos,day_sin,day_cos,wind_angle_rad,wind_u,wind_v
2019,1,1,8,0,Cloudy,21.0,15.0,0.0,83.0,1024.0,8.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,15.0
2019,1,1,8,30,Cloudy,21.0,19.0,0.0,83.0,1024.0,8.0,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,19.0
2019,1,1,9,0,Cloudy,21.0,21.5,0.0,83.0,1024.0,8.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,21.5
2019,1,1,9,30,Cloudy,21.0,19.0,0.0,83.0,1024.0,8.0,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,19.0
2019,1,1,10,0,Cloudy,21.0,13.0,10.0,83.0,1024.0,8.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.17453292519943295,2.257426309670094,12.802500789158705
2019,1,1,10,30,Cloudy,21.0,13.0,10.0,83.0,1024.0,8.0,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.17453292519943295,2.257426309670094,12.802500789158705
2019,1,1,11,0,Cloudy,21.0,15.0,10.0,83.0,1023.0,8.0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.17453292519943295,2.6047226650039548,14.772116295183121
2019,1,1,11,30,Cloudy,21.0,17.0,0.0,83.0,1023.0,8.0,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,17.0
2019,1,1,12,0,Cloudy,21.0,17.0,0.0,83.0,1022.0,8.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,17.0
2019,1,1,12,30,Cloudy,21.0,15.0,0.0,83.0,1021.0,8.0,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,15.0
2019,1,1,13,0,Rainy,21.0,15.0,20.0,83.0,1021.0,7.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.3490658503988659,5.130302149885031,14.095389311788626
2019,1,1,13,30,Cloudy,21.0,11.0,0.0,83.0,1020.0,8.0,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,11.0
2019,1,1,14,0,Cloudy,21.0,15.0,0.0,83.0,1020.0,8.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,15.0
2019,1,1,14,30,Rainy,21.0,15.0,350.0,83.0,1020.0,8.0,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,6.1086523819801535,-2.6047226650039557,14.772116295183121
2019,1,1,15,0,Cloudy,21.0,7.0,340.0,83.0,1020.0,8.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.934119456780721,-2.3941410032796804,6.5778483455013586
2019,1,1,15,30,Cloudy,22.0,13.0,0.0,78.0,1020.0,8.0,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,0.0,13.0
2019,1,1,16,0,Cloudy,21.0,6.0,320.0,83.0,1021.0,8.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.585053606381854,-3.8567256581192373,4.5962666587138665
2019,1,1,16,30,Cloudy,21.0,4.0,290.0,83.0,1021.0,8.0,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.061454830783556,-3.7587704831436333,1.368080573302676
2019,1,1,17,0,Cloudy,21.0,6.0,320.0,78.0,1021.0,8.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.585053606381854,-3.8567256581192373,4.5962666587138665
2019,1,1,17,30,Clear,20.0,4.0,320.0,88.0,1022.0,8.0,-0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.585053606381854,-2.5711504387461583,3.064177772475911
2019,1,1,18,0,Rainy,20.0,6.0,330.0,88.0,1022.0,7.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.759586531581287,-3.0000000000000027,5.19615242270663
2019,1,1,18,30,Rainy,19.0,4.0,300.0,94.0,1022.0,6.0,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.235987755982989,-3.4641016151377544,2.0000000000000004
2019,1,1,19,0,Rainy,19.0,6.0,320.0,94.0,1022.0,6.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.585053606381854,-3.8567256581192373,4.5962666587138665
2019,1,1,19,30,Rainy,19.0,9.0,320.0,94.0,1023.0,6.0,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.585053606381854,-5.785088487178856,6.8943999880708
2019,1,1,20,0,Rainy,19.0,6.0,320.0,94.0,1023.0,6.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.585053606381854,-3.8567256581192373,4.5962666587138665
2019,1,1,20,30,Rainy,18.0,7.0,320.0,100.0,1023.0,6.0,-0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.585053606381854,-4.499513267805777,5.362311101832844
2019,1,1,21,0,Rainy,18.0,7.0,330.0,94.0,1023.0,6.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.759586531581287,-3.500000000000003,6.062177826491069
2019,1,1,21,30,Rainy,18.0,6.0,310.0,94.0,1023.0,6.0,-0.7071067811865477,0.7071067811865474,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.410520681182422,-4.596266658713869,3.8567256581192355
2019,1,1,22,0,Rainy,18.0,9.0,320.0,94.0,1023.0,6.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.585053606381854,-5.785088487178856,6.8943999880708
2019,1,1,22,30,Rainy,18.0,6.0,340.0,94.0,1023.0,6.0,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.934119456780721,-2.0521208599540115,5.638155724715451
2019,1,1,23,0,Clear,18.0,4.0,350.0,94.0,1022.0,7.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,6.1086523819801535,-0.6945927106677215,3.939231012048832
2019,1,1,23,30,Clear,18.0,7.0,320.0,94.0,1022.0,7.0,-0.25881904510252157,0.9659258262890681,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,5.585053606381854,-4.499513267805777,5.362311101832844
2019,1,2,0,0,Clear,18.0,9.0,310.0,94.0,1022.0,7.0,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.410520681182422,-6.894399988070803,5.785088487178854
2019,1,2,0,30,Clear,18.0,9.0,320.0,94.0,1022.0,7.0,0.0,1.0,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.585053606381854,-5.785088487178856,6.8943999880708
2019,1,2,1,0,Clear,18.0,6.0,350.0,94.0,1022.0,7.0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,6.1086523819801535,-1.0418890660015823,5.908846518073248
2019,1,2,1,30,Clear,18.0,6.0,340.0,94.0,1021.0,7.0,0.25881904510252074,0.9659258262890683,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.934119456780721,-2.0521208599540115,5.638155724715451
2019,1,2,2,0,Clear,18.0,4.0,310.0,94.0,1021.0,7.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.410520681182422,-3.0641777724759125,2.571150438746157
2019,1,2,2,30,Clear,18.0,4.0,290.0,94.0,1021.0,7.0,0.49999999999999994,0.8660254037844387,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.061454830783556,-3.7587704831436333,1.368080573302676
2019,1,2,3,0,Clear,18.0,6.0,310.0,94.0,1021.0,7.0,0.7071067811865476,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.410520681182422,-4.596266658713869,3.8567256581192355
2019,1,2,3,30,Clear,18.0,6.0,320.0,94.0,1021.0,7.0,0.7071067811865476,0.7071067811865476,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.585053606381854,-3.8567256581192373,4.5962666587138665
2019,1,2,4,0,Clear,18.0,4.0,320.0,94.0,1021.0,7.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.585053606381854,-2.5711504387461583,3.064177772475911
2019,1,2,4,30,Clear,18.0,2.0,270.0,94.0,1021.0,7.0,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,4.71238898038469,-2.0,-3.6739403974420594e-16
2019,1,2,5,0,Rainy,18.0,2.0,0.0,94.0,1021.0,6.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,5,30,Rainy,18.0,2.0,280.0,100.0,1021.0,6.0,0.9659258262890683,0.25881904510252074,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,4.886921905584122,-1.9696155060244163,0.34729635533385994
2019,1,2,6,0,Rainy,18.0,0.0,0.0,100.0,1022.0,6.0,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,0.0
2019,1,2,6,30,Rainy,18.0,2.0,320.0,100.0,1022.0,5.5,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.585053606381854,-1.2855752193730792,1.5320888862379556
2019,1,2,7,0,Rainy,18.0,0.0,0.0,100.0,1022.0,5.5,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,0.0
2019,1,2,7,30,Rainy,19.0,4.0,0.0,94.0,1023.0,5.5,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,4.0
2019,1,2,8,0,Rainy,19.0,2.0,0.0,94.0,1023.0,6.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,8,30,Rainy,19.0,2.0,0.0,94.0,1023.0,6.0,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,9,0,Rainy,19.0,2.0,320.0,94.0,1023.0,6.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.585053606381854,-1.2855752193730792,1.5320888862379556
2019,1,2,9,30,Rainy,19.0,6.0,330.0,94.0,1023.0,6.0,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.759586531581287,-3.0000000000000027,5.19615242270663
2019,1,2,10,30,Rainy,20.0,4.0,0.0,94.0,1023.0,5.5,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,4.0
2019,1,2,11,0,Rainy,20.0,4.0,0.0,94.0,1022.0,5.5,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,4.0
2019,1,2,11,30,Rainy,20.0,4.0,330.0,94.0,1022.0,5.5,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.759586531581287,-2.0000000000000018,3.4641016151377535
2019,1,2,12,0,Rainy,20.0,2.0,0.0,94.0,1021.0,5.5,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,12,30,Rainy,20.0,2.0,0.0,94.0,1021.0,5.5,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,13,0,Rainy,20.0,2.0,0.0,94.0,1020.0,5.5,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,13,30,Rainy,20.0,4.0,0.0,94.0,1020.0,5.5,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,4.0
2019,1,2,14,0,Rainy,20.0,4.0,0.0,94.0,1019.0,5.5,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,4.0
2019,1,2,14,30,Rainy,20.0,0.0,0.0,94.0,1019.0,5.5,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,0.0
2019,1,2,15,0,Rainy,20.0,4.0,320.0,94.0,1019.0,5.5,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.585053606381854,-2.5711504387461583,3.064177772475911
2019,1,2,15,30,Rainy,20.0,4.0,280.0,94.0,1019.0,5.5,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,4.886921905584122,-3.9392310120488325,0.6945927106677199
2019,1,2,16,0,Rainy,20.0,6.0,310.0,94.0,1019.0,5.5,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.410520681182422,-4.596266658713869,3.8567256581192355
2019,1,2,16,30,Rainy,20.0,4.0,0.0,88.0,1020.0,5.5,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,4.0
2019,1,2,17,0,Rainy,20.0,0.0,0.0,88.0,1020.0,5.5,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,0.0
2019,1,2,17,30,Rainy,20.0,4.0,20.0,94.0,1021.0,5.5,-0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.3490658503988659,1.3680805733026749,3.7587704831436337
2019,1,2,18,0,Rainy,20.0,2.0,0.0,88.0,1021.0,5.5,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,18,30,Rainy,20.0,2.0,0.0,88.0,1021.0,5.5,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,19,0,Rainy,19.0,0.0,0.0,94.0,1022.0,5.5,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,0.0
2019,1,2,19,30,Rainy,19.0,2.0,0.0,94.0,1022.0,5.5,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,20,0,Rainy,19.0,2.0,10.0,94.0,1022.0,5.5,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.17453292519943295,0.34729635533386066,1.969615506024416
2019,1,2,20,30,Rainy,19.0,2.0,330.0,94.0,1022.0,5.5,-0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.759586531581287,-1.0000000000000009,1.7320508075688767
2019,1,2,21,0,Rainy,19.0,0.0,0.0,94.0,1022.0,6.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,0.0
2019,1,2,21,30,Rainy,19.0,2.0,0.0,94.0,1022.0,6.0,-0.7071067811865477,0.7071067811865474,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,0.0,2.0
2019,1,2,22,0,Rainy,19.0,6.0,330.0,94.0,1022.0,6.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.759586531581287,-3.0000000000000027,5.19615242270663
2019,1,2,22,30,Rainy,19.0,7.0,330.0,94.0,1022.0,6.0,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.759586531581287,-3.500000000000003,6.062177826491069
2019,1,2,23,0,Rainy,19.0,6.0,350.0,94.0,1021.0,6.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,6.1086523819801535,-1.0418890660015823,5.908846518073248
2019,1,2,23,30,Clear,19.0,4.0,330.0,94.0,1021.0,6.0,-0.25881904510252157,0.9659258262890681,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,5.759586531581287,-2.0000000000000018,3.4641016151377535
2019,1,3,0,0,Clear,19.0,2.0,0.0,94.0,1021.0,6.0,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,0.0,0.0,2.0
2019,1,3,0,30,Clear,19.0,4.0,0.0,94.0,1021.0,6.0,0.0,1.0,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,0.0,0.0,4.0
2019,1,3,1,0,Clear,19.0,4.0,270.0,88.0,1021.0,6.0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,4.71238898038469,-4.0,-7.347880794884119e-16
2019,1,3,1,30,Clear,19.0,4.0,310.0,88.0,1020.0,6.0,0.25881904510252074,0.9659258262890683,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,5.410520681182422,-3.0641777724759125,2.571150438746157
2019,1,3,2,0,Clear,19.0,0.0,0.0,94.0,1020.0,6.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,0.0,0.0,0.0
2019,1,3,2,30,Clear,19.0,2.0,330.0,94.0,1020.0,6.0,0.49999999999999994,0.8660254037844387,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,5.759586531581287,-1.0000000000000009,1.7320508075688767
2019,1,3,3,0,Clear,19.0,4.0,310.0,94.0,1020.0,6.0,0.7071067811865476,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,5.410520681182422,-3.0641777724759125,2.571150438746157
2019,1,3,3,30,Clear,19.0,6.0,320.0,94.0,1020.0,6.0,0.7071067811865476,0.7071067811865476,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,5.585053606381854,-3.8567256581192373,4.5962666587138665
2019,1,3,4,0,Clear,19.0,6.0,330.0,88.0,1020.0,6.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,5.759586531581287,-3.0000000000000027,5.19615242270663
2019,1,3,4,30,Clear,19.0,0.0,0.0,94.0,1020.0,6.0,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,0.0,0.0,0.0
2019,1,3,5,0,Clear,19.0,0.0,0.0,94.0,1020.0,6.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,0.0,0.0,0.0
2019,1,3,5,30,Rainy,19.0,2.0,0.0,94.0,1020.0,5.5,0.9659258262890683,0.25881904510252074,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,0.0,0.0,2.0
2019,1,3,6,0,Rainy,19.0,2.0,0.0,94.0,1021.0,5.5,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,0.0,0.0,2.0
